Transaction_ID,User_ID,User_Role,Book_ID,Book_Title,Book_Category,Branch_Location,Borrow_Date,Return_Date,Borrow_Duration_Days,Overdue_Status,Renewal_Count,Available_Copies_At_Borrow,Reservation_Status,Month,Year
TXN_20250932,USR_1081,Faculty,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2026-02-20,2026-04-05,44,0,0,1,No Reservation,Feb 2026,2026
TXN_20250933,USR_1070,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2026-02-20,2026-03-25,33,0,1,1,No Reservation,Feb 2026,2026
TXN_20250934,USR_1024,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2026-02-21,2026-03-07,14,0,0,4,No Reservation,Feb 2026,2026
TXN_20250935,USR_1095,Student,BK_501,The Intelligent Investor,Business & Economics,Main Campus Library,2026-02-21,2026-02-28,7,0,0,1,No Reservation,Feb 2026,2026
TXN_20250936,USR_1063,Staff,BK_602,Linear Algebra and Its Applications,Science & Engineering,Engineering Branch,2026-02-21,2026-03-03,10,0,0,2,No Reservation,Feb 2026,2026
TXN_20250937,USR_1009,Faculty,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2026-02-21,2026-03-29,36,0,0,1,No Reservation,Feb 2026,2026
TXN_20250938,USR_1081,Faculty,BK_502,Zero to One,Business & Economics,Main Campus Library,2026-02-22,2026-03-22,28,0,0,4,No Reservation,Feb 2026,2026
TXN_20250939,USR_1063,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Management Library,2026-02-22,2026-03-04,10,0,0,0,Reserved,Feb 2026,2026
TXN_20250940,USR_1063,Staff,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2026-02-22,2026-03-04,10,0,0,2,No Reservation,Feb 2026,2026
TXN_20250941,USR_1044,Research Scholar,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Management Library,2026-02-23,2026-03-12,17,0,0,0,Reserved,Feb 2026,2026
TXN_20250942,USR_1036,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Management Library,2026-02-23,2026-03-06,11,0,0,1,No Reservation,Feb 2026,2026
TXN_20250943,USR_1063,Staff,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2026-02-24,2026-03-18,22,0,0,3,No Reservation,Feb 2026,2026
TXN_20250944,USR_1030,Student,BK_603,Calculus: Early Transcendentals,Science & Engineering,Main Campus Library,2026-02-24,2026-03-10,14,0,0,2,No Reservation,Feb 2026,2026
TXN_20250945,USR_1030,Student,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2026-02-24,2026-03-03,7,0,1,3,No Reservation,Feb 2026,2026
TXN_20250946,USR_1030,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Main Campus Library,2026-02-24,2026-03-16,20,0,0,0,Reserved,Feb 2026,2026
TXN_20250947,USR_1074,Student,BK_604,Microelectronic Circuits,Science & Engineering,Management Library,2026-02-24,2026-03-09,13,0,0,2,No Reservation,Feb 2026,2026
TXN_20250948,USR_1031,Research Scholar,BK_106,Operating System Concepts,Computer Science & AI,Management Library,2026-02-24,2026-03-16,20,0,0,2,Reserved,Feb 2026,2026
TXN_20250949,USR_1065,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2026-02-24,2026-03-15,19,0,1,5,No Reservation,Feb 2026,2026
TXN_20250950,USR_1036,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Science & Tech Annex,2026-02-25,2026-03-07,10,0,0,8,No Reservation,Feb 2026,2026
TXN_20250951,USR_1037,Research Scholar,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2026-02-25,2026-03-08,11,0,0,2,No Reservation,Feb 2026,2026
TXN_20250952,USR_1039,Student,BK_502,Zero to One,Business & Economics,Main Campus Library,2026-02-25,2026-03-13,16,0,1,4,No Reservation,Feb 2026,2026
TXN_20250953,USR_1030,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2026-02-25,2026-03-14,17,0,0,5,No Reservation,Feb 2026,2026
TXN_20250954,USR_1047,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2026-02-26,2026-04-11,44,1,0,2,No Reservation,Feb 2026,2026
TXN_20250955,USR_1063,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2026-02-26,2026-03-22,24,0,0,3,No Reservation,Feb 2026,2026
TXN_20250956,USR_1012,Student,BK_603,Calculus: Early Transcendentals,Science & Engineering,Main Campus Library,2026-02-26,2026-03-13,15,0,2,3,Reserved,Feb 2026,2026
TXN_20250957,USR_1009,Faculty,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2026-02-27,2026-03-31,32,0,0,5,No Reservation,Feb 2026,2026
TXN_20250958,USR_1081,Faculty,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Engineering Branch,2026-02-27,2026-04-03,35,1,0,3,Reserved,Feb 2026,2026
TXN_20250959,USR_1014,Faculty,BK_504,"Thinking, Fast and Slow",Business & Economics,Engineering Branch,2026-02-27,2026-04-03,35,0,0,2,No Reservation,Feb 2026,2026
TXN_20250960,USR_1009,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Management Library,2026-02-27,2026-03-30,31,0,1,1,No Reservation,Feb 2026,2026
TXN_20250961,USR_1051,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2026-02-27,2026-04-10,42,0,0,1,No Reservation,Feb 2026,2026
TXN_20250962,USR_1089,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2026-02-27,2026-03-10,11,0,0,1,Reserved,Feb 2026,2026
TXN_20250963,USR_1030,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2026-02-28,2026-03-20,20,0,0,1,Reserved,Feb 2026,2026
TXN_20250964,USR_1013,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-02-28,2026-03-17,17,0,0,3,No Reservation,Feb 2026,2026
TXN_20250965,USR_1031,Research Scholar,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Management Library,2026-02-28,2026-03-10,10,0,1,3,No Reservation,Feb 2026,2026
TXN_20250966,USR_1063,Staff,BK_403,"Guns, Germs, and Steel",History & Biography,Engineering Branch,2026-02-28,2026-03-27,27,1,0,2,No Reservation,Feb 2026,2026
TXN_20250967,USR_1009,Faculty,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2026-02-28,2026-04-04,35,0,0,0,Reserved,Feb 2026,2026
TXN_20250968,USR_1030,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2026-03-03,2026-03-12,9,0,0,1,No Reservation,Mar 2026,2026
TXN_20250969,USR_1080,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2026-03-03,2026-03-08,5,0,0,2,No Reservation,Mar 2026,2026
TXN_20250970,USR_1039,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2026-03-03,2026-03-12,9,1,1,1,No Reservation,Mar 2026,2026
TXN_20250971,USR_1086,Student,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2026-03-04,2026-03-25,21,0,0,3,Reserved,Mar 2026,2026
TXN_20250972,USR_1078,Student,BK_204,Storytelling with Data,Data Science & Statistics,Management Library,2026-03-04,2026-03-22,18,0,0,1,No Reservation,Mar 2026,2026
TXN_20250973,USR_1027,Student,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2026-03-04,2026-03-16,12,0,0,1,No Reservation,Mar 2026,2026
TXN_20250974,USR_1051,Faculty,BK_503,Atomic Habits,Business & Economics,Management Library,2026-03-04,2026-03-27,23,0,0,1,No Reservation,Mar 2026,2026
TXN_20250975,USR_1004,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-03-04,2026-03-18,14,0,0,1,No Reservation,Mar 2026,2026
TXN_20250976,USR_1080,Student,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2026-03-05,2026-03-22,17,0,0,0,Reserved,Mar 2026,2026
TXN_20250977,USR_1043,Faculty,BK_402,Steve Jobs,History & Biography,Science & Tech Annex,2026-03-10,2026-04-10,31,0,0,3,No Reservation,Mar 2026,2026
TXN_20250978,USR_1089,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-03-11,2026-03-16,5,0,0,3,No Reservation,Mar 2026,2026
TXN_20250979,USR_1036,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Engineering Branch,2026-03-11,2026-03-20,9,0,0,2,No Reservation,Mar 2026,2026
TXN_20250980,USR_1038,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-03-11,2026-03-23,12,0,0,1,No Reservation,Mar 2026,2026
TXN_20250981,USR_1014,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2026-03-11,2026-03-25,14,0,0,1,No Reservation,Mar 2026,2026
TXN_20250982,USR_1063,Staff,BK_504,"Thinking, Fast and Slow",Business & Economics,Engineering Branch,2026-03-13,2026-04-08,26,0,0,2,No Reservation,Mar 2026,2026
TXN_20250983,USR_1063,Staff,BK_201,Python for Data Analysis,Data Science & Statistics,Management Library,2026-03-17,2026-04-12,26,0,2,2,No Reservation,Mar 2026,2026
TXN_20250984,USR_1028,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Science & Tech Annex,2026-03-20,2026-03-30,10,0,0,0,Reserved,Mar 2026,2026
TXN_20250985,USR_1076,Student,BK_101,Deep Learning with Python,Computer Science & AI,Management Library,2026-03-20,2026-04-03,14,0,0,5,No Reservation,Mar 2026,2026
TXN_20250986,USR_1028,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Engineering Branch,2026-03-20,2026-04-06,17,0,3,3,No Reservation,Mar 2026,2026
TXN_20250987,USR_1028,Student,BK_302,1984,Fiction & Literature,Engineering Branch,2026-03-21,2026-03-30,9,0,0,4,No Reservation,Mar 2026,2026
TXN_20250988,USR_1065,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Management Library,2026-03-22,2026-04-10,19,0,0,1,No Reservation,Mar 2026,2026
TXN_20250989,USR_1014,Faculty,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2026-03-23,2026-05-04,42,0,0,0,Reserved,Mar 2026,2026
TXN_20250990,USR_1028,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2026-03-23,2026-04-12,20,0,1,0,Reserved,Mar 2026,2026
TXN_20250991,USR_1031,Research Scholar,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2026-03-24,2026-04-17,24,0,1,5,No Reservation,Mar 2026,2026
TXN_20250992,USR_1001,Student,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2026-03-24,2026-04-11,18,0,0,2,No Reservation,Mar 2026,2026
TXN_20250993,USR_1001,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Engineering Branch,2026-03-25,2026-04-01,7,0,0,2,No Reservation,Mar 2026,2026
TXN_20250994,USR_1031,Research Scholar,BK_302,1984,Fiction & Literature,Science & Tech Annex,2026-03-27,2026-04-14,18,0,0,0,Reserved,Mar 2026,2026
TXN_20250995,USR_1028,Student,BK_305,Dune,Fiction & Literature,Main Campus Library,2026-03-27,2026-04-05,9,0,0,1,Reserved,Mar 2026,2026
TXN_20250996,USR_1039,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2026-03-27,2026-04-01,5,0,0,0,Reserved,Mar 2026,2026
TXN_20250997,USR_1038,Research Scholar,BK_302,1984,Fiction & Literature,Main Campus Library,2026-03-27,2026-04-12,16,0,1,3,No Reservation,Mar 2026,2026
TXN_20250998,USR_1035,Staff,BK_203,Hands-On Machine Learning,Data Science & Statistics,Science & Tech Annex,2026-03-28,2026-04-20,23,0,1,2,No Reservation,Mar 2026,2026
TXN_20250999,USR_1017,Student,BK_204,Storytelling with Data,Data Science & Statistics,Engineering Branch,2026-03-28,2026-04-02,5,0,0,2,No Reservation,Mar 2026,2026
TXN_20251000,USR_1054,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Engineering Branch,2026-03-30,2026-04-11,12,0,0,3,No Reservation,Mar 2026,2026
